"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000215630",34.2518637388826,-0.103817645787627,0.211885724698868,0.402632393603793,0.592875828012377,"GUSBP9","5:71197646-71208130","unprocessed_pseudogene","-"
"ENSG00000182196",4295.44130130321,0.0919061247917205,0.127912445381603,0.402690822367574,0.592885343701389,"ARL6IP4","12:122980060-122982913","protein_coding","+"
"ENSG00000286018",10.1605062620004,0.068862528878294,0.242710651124346,0.402698307902869,0.592885343701389,"AF129075.3","21:29063446-29064368","lncRNA","+"
"ENSG00000139192",77.5807568984531,-0.107815617422546,0.193692134111492,0.402737085929181,0.59289866983005,"TAPBPL","12:6451690-6466517","protein_coding","+"
"ENSG00000129009",29.1783814052475,0.0906457219776913,0.232895342693937,0.402872408732521,0.593054114116919,"ISLR","15:74173710-74176872","protein_coding","+"
"ENSG00000123444",919.486474270074,0.0695456539294596,0.0898087424052297,0.402914795884661,0.593072738296647,"KBTBD4","11:47572197-47578976","protein_coding","-"
"ENSG00000173230",4276.29758723658,-0.0939265074422422,0.133257960670569,0.402985788459069,0.593133462535321,"GOLGB1","3:121663199-121749767","protein_coding","-"
"ENSG00000127586",1477.10636748273,0.0692331074835645,0.0886694956430464,0.403188938581316,0.593388679162068,"CHTF18","16:788046-800737","protein_coding","+"
"ENSG00000172197",159.136232079533,-0.0964821693491257,0.142105790477324,0.403285290757098,0.593399123876822,"MBOAT1","6:20102145-20212399","protein_coding","-"
"ENSG00000260063",14.0627824210162,0.0811923179992721,0.238322611240199,0.403258889538783,0.593399123876822,"AL512408.1","1:26692132-26694131","lncRNA","-"
"ENSG00000269858",8353.22903025004,0.0735303449679843,0.0904070021685197,0.403235618981477,0.593399123876822,"EGLN2","19:40798996-40808434","protein_coding","+"
"ENSG00000231113",7.23065494285219,0.0574459344869707,0.244163495144567,0.403408141949333,0.593536101444338,"AL035587.1","6:42940364-42948360","lncRNA","+"
"ENSG00000233143",4.19171325790823,0.0414264171115584,0.245274653677673,0.403500637940628,0.59358461599984,"DIRC3-AS1","2:217261699-217336120","lncRNA","+"
"ENSG00000284431",99.772901052639,0.0979608622481537,0.224558809338203,0.403490020289482,0.59358461599984,"AL022238.4","22:40346529-40410054","protein_coding","+"
"ENSG00000166783",2714.10604841077,-0.0856324625397567,0.108058242389131,0.403545775610461,0.593607234644932,"MARF1","16:15594387-15643154","protein_coding","-"
"ENSG00000113013",29469.0512423661,0.0512169583616649,0.0655160255309369,0.403827006280118,0.593953927475289,"HSPA9","5:138553756-138575416","protein_coding","-"
"ENSG00000159708",19.7693248250333,-0.060442802432929,0.243477497492016,0.403841023338801,0.593953927475289,"LRRC36","16:67326798-67385204","protein_coding","+"
"ENSG00000146410",347.563992777989,-0.0857364180445518,0.120737794664784,0.403872344988948,0.593956195310762,"MTFR2","6:136231024-136250335","protein_coding","-"
"ENSG00000183474",1941.96208047891,0.0590185959108756,0.0727371176930952,0.403916420605786,0.593977218092045,"GTF2H2C","5:69560208-69594723","protein_coding","+"
"ENSG00000177465",111.979933796626,0.105891232924008,0.166469292674856,0.404001633889515,0.594058728098377,"ACOT4","14:73591706-73596496","protein_coding","+"
"ENSG00000132406",207.557830006239,-0.100804385708088,0.155875943106524,0.404139686971092,0.594174115924991,"TMEM128","4:4235542-4248223","protein_coding","-"
"ENSG00000134265",909.5992300984,-0.0722997689421342,0.087907990655096,0.404111026351452,0.594174115924991,"NAPG","18:10525905-10552764","protein_coding","+"
"ENSG00000268089",23.316145953387,-0.089482483581667,0.233489778910831,0.404172421467553,0.594178443736297,"GABRQ","X:152637895-152657542","protein_coding","+"
"ENSG00000129194",86.9910935205413,0.106478529296355,0.196946679594792,0.404488942702348,0.59448275003203,"SOX15","17:7588178-7590170","protein_coding","-"
"ENSG00000142655",740.109631634197,-0.0706763353242623,0.0910050154509002,0.404498641297803,0.59448275003203,"PEX14","1:10472288-10630758","protein_coding","+"
"ENSG00000152495",9.00373096421305,0.0228882006442368,0.243544621885175,0.404474020170647,0.59448275003203,"CAMK4","5:111223653-111494886","protein_coding","+"
"ENSG00000272148",5.95854132108116,0.0545235930435467,0.24443573054252,0.404487229931086,0.59448275003203,"AC013403.2","2:27062428-27062907","lncRNA","-"
"ENSG00000275216",1091.42634573314,0.0627924363921281,0.077918713837614,0.404570198642649,0.594544106390189,"AL161431.1","13:109269634-109278512","lncRNA","+"
"ENSG00000086548",137.962172628105,0.102039897561842,0.156132787445013,0.404844712169091,0.594869241149101,"CEACAM6","19:41750977-41772211","protein_coding","+"
"ENSG00000110900",12.5281391855823,0.0628908445353176,0.242565153164035,0.404851094477708,0.594869241149101,"TSPAN11","12:30926428-30996602","protein_coding","+"
"ENSG00000122512",1610.82805929505,0.0643809235791011,0.0806496807065558,0.404976780890805,0.594968462279782,"PMS2","7:5970925-6009106","protein_coding","-"
"ENSG00000164794",25.0159305001793,0.0910223160255247,0.229370763440212,0.404978282472315,0.594968462279782,"KCNV1","8:109963636-109975771","protein_coding","-"
"ENSG00000180423",183.429695717309,-0.0863005235922711,0.118538703181893,0.405055265415489,0.5950377306262,"HARBI1","11:46602861-46617909","protein_coding","-"
"ENSG00000110080",846.141115983271,-0.0766370040709509,0.105261797040812,0.405156546770713,0.595142681200609,"ST3GAL4","11:126355640-126440344","protein_coding","+"
"ENSG00000111291",18.3421942815778,0.0802371516660826,0.237730802240446,0.405210972933209,0.595178794841509,"GPRC5D","12:12940775-12952147","protein_coding","-"
"ENSG00000262503",6.50821280426523,-0.0507620878250125,0.244839234816566,0.405291226088914,0.595252835371384,"AC027763.1","17:6927472-6928191","processed_pseudogene","-"
"ENSG00000226445",22.5400382026206,-0.0756727233074203,0.240108000388342,0.40540787824947,0.595380320424541,"BX322234.1","6:169213254-169245773","lncRNA","+"
"ENSG00000170917",395.46812427073,0.0907426154558916,0.129562956464528,0.405613111801471,0.595637867389216,"NUDT6","4:122888697-122922968","protein_coding","-"
"ENSG00000146215",16.7441496182285,-0.069210789975979,0.241815272769478,0.405768223421086,0.595821778409303,"CRIP3","6:43299710-43308797","protein_coding","-"
"ENSG00000182240",1412.66656804916,0.0615481000172594,0.082555430550297,0.4058057455205,0.59583300901107,"BACE2","21:41167801-41282530","protein_coding","+"
"ENSG00000230366",6.96304890407032,0.0641319993671914,0.242850762110659,0.406180647892444,0.596339567332704,"DSCR9","21:37208503-37221736","lncRNA","+"
"ENSG00000151093",542.503108682218,0.090250494177776,0.127317295184981,0.40635007222481,0.596544397948169,"OXSM","3:25782917-25794534","protein_coding","+"
"ENSG00000033178",2277.22583432632,-0.104090133506585,0.20788356884485,0.40647052015213,0.596589485939674,"UBA6","4:67612652-67701155","protein_coding","-"
"ENSG00000136141",795.322809251883,-0.0881822160233101,0.113612487534563,0.40641957603132,0.596589485939674,"LRCH1","13:46553168-46753040","protein_coding","+"
"ENSG00000227825",8.57752672936721,0.0662541188489609,0.242443271250048,0.406469324714887,0.596589485939674,"SLC9A7P1","12:98453835-98457145","transcribed_processed_pseudogene","-"
"ENSG00000070770",4017.11291978677,0.0609572224283937,0.0832537414542429,0.406547793625556,0.596658995133312,"CSNK2A2","16:58157907-58198106","protein_coding","-"
"ENSG00000111266",1769.12588259264,0.0931415268299502,0.138276723285334,0.406611025755305,0.59670788821202,"DUSP16","12:12474210-12562383","protein_coding","-"
"ENSG00000165118",1225.08558566665,0.0480362170117055,0.0566151149487559,0.406729281991561,0.596837516871813,"C9orf64","9:83938311-83956986","protein_coding","-"
"ENSG00000100994",12639.9602607349,0.045648298212965,0.0556719682393995,0.40704050588903,0.597250267781704,"PYGB","20:25248085-25298012","protein_coding","+"
"ENSG00000198535",4.24971003571496,0.0564483270581205,0.244175080552866,0.40719530157385,0.597389502750308,"C2CD4A","15:62066977-62070917","protein_coding","+"
"ENSG00000230797",353.17209830453,-0.0804139723500387,0.106191760206028,0.407190763096691,0.597389502750308,"YY2","X:21855987-21858727","protein_coding","+"
"ENSG00000143891",2483.03808888226,-0.0476281126998389,0.0592357508354458,0.407326912232692,0.597538633751179,"GALM","2:38666081-38741237","protein_coding","+"
"ENSG00000277290",6.98877605614014,-0.0652695684724557,0.242646937059036,0.407405877771727,0.597610519390829,"AC136475.10","11:243099-243483","processed_pseudogene","-"
"ENSG00000254419",3.92418110360236,-0.049580497508661,0.244617293412082,0.407542198337424,0.597766520505951,"AL139349.1","20:58710795-58711633","lncRNA","+"
"ENSG00000261471",4.03575406789586,0.0392419538596688,0.245119981329232,0.40771598674485,0.597977450961544,"AC092145.1","16:84594393-84596826","lncRNA","+"
"ENSG00000185650",6174.4120035193,0.0508289939530552,0.0610167865523256,0.407977332793823,0.598272766897493,"ZFP36L1","14:68787660-68796253","protein_coding","-"
"ENSG00000206337",21.5016261449569,0.0884568766416406,0.231458818654205,0.40796074083201,0.598272766897493,"HCP5","6:31400700-31478903","lncRNA","+"
"ENSG00000259953",153.700468701786,0.098196962803033,0.146683957243888,0.408254420813978,0.598635084776856,"AL138756.1","9:112028570-112039143","lncRNA","-"
"ENSG00000100836",7093.37579922539,0.0578703245302917,0.0776428322799974,0.408326370524059,0.59869657135208,"PABPN1","14:23321289-23326185","protein_coding","+"
"ENSG00000168036",11075.1259283097,-0.0660384228497236,0.0854554775261875,0.408377095096443,0.598726930439471,"CTNNB1","3:41194741-41260096","protein_coding","+"
"ENSG00000140025",333.149375706512,-0.101950059108976,0.163219057733655,0.408503313826784,0.598867959887924,"EFCAB11","14:89794669-89954777","protein_coding","-"
"ENSG00000228314",8.84508896411239,-0.0548775271753994,0.243823713514912,0.408543854510472,0.598883373380227,"CYP4F29P","21:13843133-13848364","transcribed_unprocessed_pseudogene","-"
"ENSG00000150540",33.4182338164943,-0.0807969726769354,0.236482491193595,0.408587490755803,0.598903322049276,"HNMT","2:137964020-138016364","protein_coding","+"
"ENSG00000105258",1938.71242289643,0.0994553674201059,0.15190498069451,0.408627624897745,0.598908857407988,"POLR2I","19:36113709-36115213","protein_coding","-"
"ENSG00000167996",226630.427440498,0.0638580862197806,0.0819257142345386,0.408681351181886,0.598908857407988,"FTH1","11:61959718-61967634","protein_coding","-"
"ENSG00000235726",16.4389240885217,-0.0937297490052513,0.227139194946504,0.40865641034264,0.598908857407988,"AC010148.1","2:234803808-234913384","lncRNA","-"
"ENSG00000188177",58.284959688599,-0.0691131388890694,0.241477329884817,0.408741635374144,0.598953193559423,"ZC3H6","2:112275597-112340063","protein_coding","+"
"ENSG00000183475",985.078116349319,-0.0873696028995841,0.12280946428326,0.408791750271411,0.598982622624398,"ASB7","15:100602534-100651705","protein_coding","+"
"ENSG00000166503",3435.6420807987,0.0729027814974991,0.100437063694433,0.408943495392333,0.599160950238748,"HDGFL3","15:83112738-83207823","protein_coding","-"
"ENSG00000062485",11478.2077206251,0.0576543322002201,0.0898871436818458,0.40906003620705,0.59920822783854,"CS","12:56271699-56300391","protein_coding","-"
"ENSG00000137274",395.643801308922,-0.0945975705005471,0.139559631345235,0.40900975334175,0.59920822783854,"BPHL","6:3118374-3153578","protein_coding","+"
"ENSG00000224149",66.7475896662608,-0.105445032214279,0.197135683791904,0.409065892717451,0.59920822783854,"AC099786.2","1:75129974-75132576","lncRNA","-"
"ENSG00000125730",718.309722447719,-0.103657478379181,0.169550688854155,0.40914357652614,0.599278007917592,"C3","19:6677704-6730562","protein_coding","-"
"ENSG00000090554",17.6169073087795,-0.0824636462884905,0.236220645306389,0.409204051357218,0.599278567025458,"FLT3LG","19:49474207-49486231","protein_coding","+"
"ENSG00000179091",8979.95405375483,-0.0547224346976005,0.0674603803005866,0.409188246842685,0.599278567025458,"CYC1","8:144095039-144097525","protein_coding","+"
"ENSG00000166263",1186.77645020386,0.100866227655107,0.165526306878005,0.409617123420878,0.599751396757408,"STXBP4","17:54968727-55173632","protein_coding","+"
"ENSG00000279529",37.6920109004626,0.10213016111928,0.214057574701076,0.409604423852927,0.599751396757408,"AC008764.8","19:16572624-16575340","lncRNA","+"
"ENSG00000285867",16.0629621957197,-0.0824695109842755,0.236221256508637,0.409613187628055,0.599751396757408,"BX470102.2","1:153586813-153606283","lncRNA","-"
"ENSG00000214182",107.412482724352,0.105295939074876,0.179839279576465,0.409661930966366,0.599772973142786,"PTMAP5","13:81689911-81691072","transcribed_processed_pseudogene","+"
"ENSG00000138080",35.7834375855584,-0.0900868278438887,0.229697623680646,0.409695568002772,0.599778193174933,"EMILIN1","2:27078567-27086408","protein_coding","+"
"ENSG00000139168",2182.18511457181,0.0879378982735612,0.125749369844283,0.409858092472965,0.59995798572816,"ZCRB1","12:42312086-42326118","protein_coding","-"
"ENSG00000261777",24.8269523715326,0.0934728793793493,0.227643185452465,0.409878541666178,0.59995798572816,"AC012184.3","16:70315442-70346806","lncRNA","-"
"ENSG00000287202",37.3993335101767,0.100361307097344,0.219078340116321,0.410127064038462,0.600277705455869,"AC008119.1","12:108532074-108539738","lncRNA","+"
"ENSG00000240891",424.281212250176,0.106094664844508,0.193611754530645,0.410315755236328,0.60046575230674,"PLCXD2","3:111674676-111846447","protein_coding","+"
"ENSG00000260772",215.919990808029,0.0478564842019447,0.244785365923503,0.410305309000047,0.60046575230674,"AC012321.1","16:69703065-69704652","lncRNA","+"
"ENSG00000213713",191.880377643386,-0.101815153575466,0.166210182420083,0.410444905746197,0.600610685627873,"PIGCP1","11:33075566-33076460","processed_pseudogene","-"
"ENSG00000231551",3.60880322671829,-0.0464864812386323,0.244576295176367,0.410485242612,0.600625644772676,"AC245100.4","1:148402516-148432545","transcribed_unprocessed_pseudogene","+"
"ENSG00000049283",39.6370715620442,0.0881647334902839,0.232351091183526,0.410547973918931,0.600673367063752,"EPN3","17:50532682-50543750","protein_coding","+"
"ENSG00000288093",9.22685711839395,-0.0675164039854809,0.242142824974986,0.41069540520857,0.60084499793772,"AL592295.5","1:161399998-161401868","lncRNA","+"
"ENSG00000121892",6643.74080425116,-0.0666696981670747,0.0849036484951925,0.410770017303831,0.600869393159592,"PDS5A","4:39822863-39977956","protein_coding","-"
"ENSG00000278383",8.29753581623899,-0.066961229130305,0.242024547192037,0.410772332701481,0.600869393159592,"AL031673.1","20:25680781-25681246","lncRNA","+"
"ENSG00000196110",90.6237555092682,0.0953576491668814,0.224928530585695,0.410889508215487,0.600996717612048,"ZNF699","19:9294275-9309838","protein_coding","-"
"ENSG00000283828",5.87193522067989,-0.0448852646768942,0.24461439416006,0.410974273948337,0.601076621976944,"AL137002.2","13:113149432-113154002","lncRNA","-"
"ENSG00000243477",153.667848623844,-0.096499875267849,0.145869296550495,0.411033743332658,0.601119519780749,"NAA80","3:50296402-50299421","protein_coding","-"
"ENSG00000240972",10774.4383074155,-0.0882497141254669,0.128185992273365,0.411101196655224,0.601174086611075,"MIF","22:23894383-23895227","protein_coding","+"
"ENSG00000274653",12.4653321796701,-0.0717836768346688,0.240303595818828,0.411169076976333,0.601185194655301,"AC106782.6","16:30359825-30360336","lncRNA","+"
"ENSG00000285596",20.3849628647794,-0.0874923932935088,0.232756668192476,0.41114022131634,0.601185194655301,"AC017116.2","7:44011882-44038978","lncRNA","-"
"ENSG00000269514",13.0423955634243,-0.0747871617256761,0.23941838087024,0.411297599752038,0.601329029984929,"AC024257.3","12:48198357-48230275","lncRNA","+"
"ENSG00000188687",103.314863704564,0.0861477924836281,0.231199661675634,0.411339397422602,0.601346058901547,"SLC4A5","2:74216242-74343414","protein_coding","-"
"ENSG00000273261",3.88360022977658,0.0380536735889257,0.244920751426731,0.411369630172794,0.601346179551186,"AC092953.2","3:182921240-182921938","lncRNA","-"
"ENSG00000288056",4.74825121901032,0.0432493622614267,0.244833459411492,0.411459461450723,0.601433415803201,"AL023806.4","6:145784406-145786559","lncRNA","-"
"ENSG00000155660",10768.6276685404,-0.0362160740166363,0.0457241657939339,0.411516121417474,0.601472156065624,"PDIA4","7:149003062-149028662","protein_coding","-"
"ENSG00000010810",92.0903013587738,0.0925897410776784,0.227804168349254,0.411756636753918,0.601773226956318,"FYN","6:111660332-111873452","protein_coding","-"
